retiro_ID,fecha,year,mes,semestre,estudiante_nombres,estudiante_apellidos,carrera,estudiante_fecha_ingreso,genero,docente_nombres,docente_apellidos,departamento,materia_nombre,uvs,periodo,fecha_inicio,fecha_fin,tipo_retiro,razon_retiro
1026,2023-07-16,2023,7,2,Ricardo José,Pérez,Informática,2020-11-25,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2023-07-04,2023-12-02,Temporal,Salud
1027,2023-07-17,2023,7,2,Patricia Elizabeth,Núñez,Matemática,2021-08-17,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1028,2023-07-18,2023,7,2,Oscar David,Silva,Física,2023-03-05,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1029,2023-07-19,2023,7,2,Beatriz Adriana,Ríos,Biología,2020-04-22,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1030,2023-07-20,2023,7,2,Fernando José,Morales,Ciencias Sociales,2022-07-15,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1031,2023-07-21,2023,7,2,Gabriela Alejandra,Ortiz,Química,2021-01-30,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1032,2023-07-22,2023,7,2,Roberto Carlos,Guzmán,Informática,2019-12-10,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1033,2023-07-23,2023,7,2,Claudia Marcela,Delgado,Matemática,2023-02-18,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1034,2023-07-24,2023,7,2,Eduardo Antonio,Rojas,Física,2020-06-25,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Temporal,Salud
1035,2023-07-25,2023,7,2,Isabel Cristina,Flores,Biología,2022-09-14,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1036,2023-07-26,2023,7,2,Manuel Alejandro,Cordero,Ciencias Sociales,2021-04-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1037,2023-07-27,2023,7,2,Adriana Carolina,Mejía,Química,2020-10-20,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1038,2023-07-28,2023,7,2,Francisco Javier,Solís,Informática,2023-05-15,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2023-07-04,2023-12-02,Temporal,Salud
1039,2023-07-29,2023,7,2,Verónica Patricia,Aguilar,Matemática,2019-08-30,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1040,2023-07-30,2023,7,2,Arturo José,Vega,Física,2022-01-22,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1041,2023-07-31,2023,7,2,Lucía Gabriela,Contreras,Biología,2021-07-11,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1042,2023-07-04,2023,7,2,Raúl Antonio,Miranda,Ciencias Sociales,2020-03-18,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1043,2023-07-05,2023,7,2,Silvia Marcela,Paredes,Química,2023-04-25,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1044,2023-07-06,2023,7,2,José Luis,Jiménez,Informática,2019-10-15,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1045,2023-07-07,2023,7,2,Elena María,Ruiz,Matemática,2022-05-30,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1046,2023-07-08,2023,7,2,Mario Alberto,Santos,Física,2021-02-14,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Temporal,Salud
1047,2023-07-09,2023,7,2,Teresa de Jesús,Moreno,Biología,2020-09-05,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1048,2023-07-10,2023,7,2,Alberto José,Campos,Ciencias Sociales,2023-01-20,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1049,2023-07-11,2023,7,2,Marina Elizabeth,Ortega,Química,2019-07-12,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1050,2023-07-12,2023,7,2,Sergio Antonio,Méndez,Informática,2022-04-18,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Salud
1051,2023-07-13,2023,7,2,Olga Lucía,Cervantes,Matemática,2021-11-25,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1052,2023-07-14,2023,7,2,Felipe Andrés,Navarro,Física,2020-02-28,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1053,2023-07-15,2023,7,2,Alicia María,Guerrero,Biología,2023-03-15,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1054,2023-07-16,2023,7,2,Héctor Manuel,Reyes,Ciencias Sociales,2019-12-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1055,2023-07-17,2023,7,2,Luisa Fernanda,Espinoza,Química,2022-07-22,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1056,2023-07-18,2023,7,2,Javier Antonio,Lara,Informática,2021-04-30,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1057,2023-07-19,2023,7,2,Rosa Isela,Medina,Matemática,2020-01-15,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1058,2023-07-20,2023,7,2,Ernesto José,Cisneros,Física,2023-06-10,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Salud
1059,2023-07-21,2023,7,2,Yolanda Patricia,Rosas,Biología,2019-09-18,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1060,2023-07-22,2023,7,2,Marcos Vinicio,Vázquez,Ciencias Sociales,2022-02-25,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1061,2023-08-01,2023,8,2,Luis Miguel,Hernández,Informática,2021-03-15,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Salud
1062,2023-08-02,2023,8,2,Ana Patricia,González,Matemática,2020-08-20,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1063,2023-08-03,2023,8,2,Carlos Eduardo,Martínez,Física,2022-01-10,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1064,2023-08-04,2023,8,2,Laura Isabel,Rodríguez,Biología,2023-02-28,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1065,2023-08-05,2023,8,2,Pedro Alejandro,Hernández,Ciencias Sociales,2019-11-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1066,2023-08-06,2023,8,2,Ana Sofía,Díaz,Química,2021-09-15,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1067,2023-08-07,2023,8,2,Jorge Alberto,Sánchez,Informática,2022-03-22,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1068,2023-08-08,2023,8,2,Sofía Camila,Gómez,Matemática,2020-07-18,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1069,2023-08-09,2023,8,2,Diego Armando,Vargas,Física,2023-01-12,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Salud
1070,2023-08-10,2023,8,2,Valentina Michelle,Torres,Biología,2021-05-30,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1071,2023-08-11,2023,8,2,Andrés Felipe,Mendoza,Ciencias Sociales,2019-09-10,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1072,2023-08-12,2023,8,2,Daniela Alejandra,Castro,Química,2022-02-14,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1073,2023-08-13,2023,8,2,Ricardo José,Pérez,Informática,2020-11-25,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2023-07-04,2023-12-02,Temporal,Salud
1074,2023-08-14,2023,8,2,Patricia Elizabeth,Núñez,Matemática,2021-08-17,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1075,2023-08-15,2023,8,2,Oscar David,Silva,Física,2023-03-05,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1076,2023-08-16,2023,8,2,Beatriz Adriana,Ríos,Biología,2020-04-22,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1077,2023-08-17,2023,8,2,Fernando José,Morales,Ciencias Sociales,2022-07-15,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1078,2023-08-18,2023,8,2,Gabriela Alejandra,Ortiz,Química,2021-01-30,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1079,2023-08-19,2023,8,2,Roberto Carlos,Guzmán,Informática,2019-12-10,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1080,2023-08-20,2023,8,2,Claudia Marcela,Delgado,Matemática,2023-02-18,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1081,2023-08-21,2023,8,2,Eduardo Antonio,Rojas,Física,2020-06-25,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Temporal,Salud
1082,2023-08-22,2023,8,2,Isabel Cristina,Flores,Biología,2022-09-14,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1083,2023-08-23,2023,8,2,Manuel Alejandro,Cordero,Ciencias Sociales,2021-04-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1084,2023-08-24,2023,8,2,Adriana Carolina,Mejía,Química,2020-10-20,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1085,2023-08-25,2023,8,2,Francisco Javier,Solís,Informática,2023-05-15,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2023-07-04,2023-12-02,Temporal,Salud
1086,2023-08-26,2023,8,2,Verónica Patricia,Aguilar,Matemática,2019-08-30,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1087,2023-08-27,2023,8,2,Arturo José,Vega,Física,2022-01-22,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1088,2023-08-28,2023,8,2,Lucía Gabriela,Contreras,Biología,2021-07-11,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1089,2023-08-29,2023,8,2,Raúl Antonio,Miranda,Ciencias Sociales,2020-03-18,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1090,2023-08-30,2023,8,2,Silvia Marcela,Paredes,Química,2023-04-25,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1091,2023-08-31,2023,8,2,José Luis,Jiménez,Informática,2019-10-15,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1092,2023-08-01,2023,8,2,Elena María,Ruiz,Matemática,2022-05-30,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1093,2023-08-02,2023,8,2,Mario Alberto,Santos,Física,2021-02-14,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Temporal,Salud
1094,2023-08-03,2023,8,2,Teresa de Jesús,Moreno,Biología,2020-09-05,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1095,2023-08-04,2023,8,2,Alberto José,Campos,Ciencias Sociales,2023-01-20,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1096,2023-08-05,2023,8,2,Marina Elizabeth,Ortega,Química,2019-07-12,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1097,2023-08-06,2023,8,2,Sergio Antonio,Méndez,Informática,2022-04-18,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Salud
1098,2023-08-07,2023,8,2,Olga Lucía,Cervantes,Matemática,2021-11-25,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1099,2023-08-08,2023,8,2,Felipe Andrés,Navarro,Física,2020-02-28,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1100,2023-08-09,2023,8,2,Alicia María,Guerrero,Biología,2023-03-15,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1101,2023-08-10,2023,8,2,Héctor Manuel,Reyes,Ciencias Sociales,2019-12-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1102,2023-08-11,2023,8,2,Luisa Fernanda,Espinoza,Química,2022-07-22,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1103,2023-08-12,2023,8,2,Javier Antonio,Lara,Informática,2021-04-30,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1104,2023-08-13,2023,8,2,Rosa Isela,Medina,Matemática,2020-01-15,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1105,2023-08-14,2023,8,2,Ernesto José,Cisneros,Física,2023-06-10,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Salud
1106,2023-08-15,2023,8,2,Yolanda Patricia,Rosas,Biología,2019-09-18,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1107,2023-08-16,2023,8,2,Marcos Vinicio,Vázquez,Ciencias Sociales,2022-02-25,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1108,2023-08-17,2023,8,2,Gladys Beatriz,Fuentes,Química,2021-05-12,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1109,2023-08-18,2023,8,2,Rodrigo José,Acosta,Informática,2020-12-05,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2023-07-04,2023-12-02,Temporal,Salud
1110,2023-08-19,2023,8,2,Norma Angélica,Herrera,Matemática,2023-07-20,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1111,2023-08-20,2023,8,2,Guillermo Antonio,Ponce,Física,2021-04-15,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1112,2023-08-21,2023,8,2,Cecilia Margarita,Rangel,Biología,2020-11-30,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1113,2023-08-22,2023,8,2,Óscar Alejandro,Valdez,Ciencias Sociales,2022-08-22,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1114,2023-08-23,2023,8,2,Irma Guadalupe,Sosa,Química,2020-05-10,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1115,2023-08-24,2023,8,2,Rubén Darío,Ibarra,Informática,2023-02-28,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1116,2023-08-25,2023,8,2,Victoria Elena,Molina,Matemática,2019-10-15,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1117,2023-08-26,2023,8,2,Enrique Rafael,Ortega,Física,2022-03-18,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Temporal,Salud
1118,2023-08-27,2023,8,2,Diana Carolina,Serrano,Biología,2021-06-22,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1119,2023-08-28,2023,8,2,Roberto Carlos,Méndez,Ciencias Sociales,2020-09-30,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1120,2023-08-29,2023,8,2,Sandra Patricia,Guzmán,Química,2023-04-05,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1121,2023-08-30,2023,8,2,Mauricio Alejandro,Ríos,Informática,2020-12-20,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2023-07-04,2023-12-02,Temporal,Salud
1122,2023-08-31,2023,8,2,Leticia María,Contreras,Matemática,2022-05-15,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1123,2023-08-01,2023,8,2,José Manuel,Vega,Física,2021-02-28,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1124,2023-08-02,2023,8,2,Karla Vanessa,Santos,Biología,2020-07-10,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1125,2023-08-03,2023,8,2,Luis Fernando,Campos,Ciencias Sociales,2023-01-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1126,2023-08-04,2023,8,2,Mónica Patricia,Paredes,Química,2019-08-15,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1127,2023-08-05,2023,8,2,Alfredo José,Lara,Informática,2022-06-30,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1128,2023-08-06,2023,8,2,María Fernanda,Medina,Matemática,2021-03-22,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1129,2023-08-07,2023,8,2,Francisco Javier,Rodríguez,Física,2020-10-18,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Temporal,Salud
1130,2023-08-08,2023,8,2,Carolina Elizabeth,Gómez,Biología,2023-04-10,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1131,2023-08-09,2023,8,2,José Ricardo,Miranda,Ciencias Sociales,2020-11-25,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1132,2023-08-10,2023,8,2,Lucía Margarita,Fuentes,Química,2022-08-15,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1133,2023-08-11,2023,8,2,Roberto Antonio,Mendoza,Informática,2021-05-05,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Salud
1134,2023-09-01,2023,9,2,Juan Pablo,López,Informática,2021-03-15,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Salud
1135,2023-09-02,2023,9,2,María José,García,Matemática,2020-08-20,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1136,2023-09-03,2023,9,2,Carlos Eduardo,Martínez,Física,2022-01-10,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1137,2023-09-04,2023,9,2,Laura Isabel,Rodríguez,Biología,2023-02-28,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1138,2023-09-05,2023,9,2,Pedro Alejandro,Hernández,Ciencias Sociales,2019-11-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1139,2023-09-06,2023,9,2,Ana Sofía,Díaz,Química,2021-09-15,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1140,2023-09-07,2023,9,2,Jorge Alberto,Sánchez,Informática,2022-03-22,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1141,2023-09-08,2023,9,2,Sofía Camila,Gómez,Matemática,2020-07-18,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1142,2023-09-09,2023,9,2,Diego Armando,Vargas,Física,2023-01-12,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Salud
1143,2023-09-10,2023,9,2,Valentina Michelle,Torres,Biología,2021-05-30,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1144,2023-09-11,2023,9,2,Andrés Felipe,Mendoza,Ciencias Sociales,2019-09-10,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1145,2023-09-12,2023,9,2,Daniela Alejandra,Castro,Química,2022-02-14,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1146,2023-09-13,2023,9,2,Ricardo José,Pérez,Informática,2020-11-25,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2023-07-04,2023-12-02,Temporal,Salud
1147,2023-09-14,2023,9,2,Patricia Elizabeth,Núñez,Matemática,2021-08-17,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1148,2023-09-15,2023,9,2,Oscar David,Silva,Física,2023-03-05,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1149,2023-09-16,2023,9,2,Beatriz Adriana,Ríos,Biología,2020-04-22,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1150,2023-09-17,2023,9,2,Fernando José,Morales,Ciencias Sociales,2022-07-15,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1151,2023-09-18,2023,9,2,Gabriela Alejandra,Ortiz,Química,2021-01-30,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1152,2023-09-19,2023,9,2,Roberto Carlos,Guzmán,Informática,2019-12-10,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1153,2023-09-20,2023,9,2,Claudia Marcela,Delgado,Matemática,2023-02-18,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1154,2023-09-21,2023,9,2,Eduardo Antonio,Rojas,Física,2020-06-25,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Temporal,Salud
1155,2023-09-22,2023,9,2,Isabel Cristina,Flores,Biología,2022-09-14,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1156,2023-09-23,2023,9,2,Manuel Alejandro,Cordero,Ciencias Sociales,2021-04-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1157,2023-09-24,2023,9,2,Adriana Carolina,Mejía,Química,2020-10-20,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1158,2023-09-25,2023,9,2,Francisco Javier,Solís,Informática,2023-05-15,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2023-07-04,2023-12-02,Temporal,Salud
